year,vio,mur,rob,incarc_rate,pb1064,pw1064,pm1029,pop,avginc,density,stateid,shall
93,780.4000244140625,11.600000381469727,159.5,407,8.972758293151855,55.66075897216797,14.862963676452637,4.193113803863525,12.39579963684082,0.08262293040752411,1,0
94,683.70001220703125,11.899999618530273,171.1999969482422,431,9.047582626342773,55.50783157348633,14.67744255065918,4.232964992523193,12.673919677734375,0.0834081768989563,1,0
95,632.4000244140625,11.199999809265137,185.8000030517578,450,9.094921112060547,55.33187484741211,14.545487403869629,4.262731075286865,12.872681617736816,0.08399469405412674,1,0
96,565.4000244140625,10,167,471,9.149419784545898,55.3141975402832,14.418015480041504,4.290402889251709,12.908914566040039,0.08453996479511261,1,0
97,564.5,9.899999618530273,160.5,492,9.206090927124023,55.15972137451172,14.307333946228027,4.320281028747559,13.121109008789062,0.08512869477272034,1,0
98,512.0999755859375,8.100000381469727,130.89999389648438,500,9.257586479187012,55.2574462890625,14.169840812683105,4.35103702545166,13.514098167419434,0.08573471754789352,1,0
99,490.20001220703125,7.900000095367432,121.19999694824219,519,9.331416130065918,55.29780960083008,14.005202293395996,4.369862079620361,13.737256050109863,0.08610565215349197,1,0
77,443.20001220703125,10.800000190734863,96.80000305175781,63,7.835671901702881,62.141300201416016,22.352685928344727,0.4034369885921478,20.296825408935547,7.082812953740358e-4,2,0
78,441.8999938964844,12.899999618530273,91.30000305175781,75,7.94561767578125,62.650089263916016,22.056062698364258,0.40476399660110474,19.044992446899414,7.106109405867755e-4,2,0
79,491.1000061035156,13.300000190734863,109.5999984741211,127,8.057295799255371,63.09599304199219,21.974014282226562,0.40275299549102783,18.115888595581055,7.070804131217301e-4,2,0
80,436,8.899999618530273,81.80000305175781,133,8.123558044433594,62.72060012817383,21.55064582824707,0.40531501173973083,17.901662826538086,7.100412622094154e-4,2,0
81,615.79998779296875,14.600000381469727,114.5999984741211,143,8.153878211975098,62.8037109375,21.016613006591797,0.4184879958629608,18.075231552124023,7.33118096832186e-4,2,0
82,623.70001220703125,18.5,133.8000030517578,170,8.149489402770996,62.89592742919922,20.32379150390625,0.44961100816726685,18.967126846313477,7.876401650719345e-4,2,0
83,613.79998779296875,13.800000190734863,97.0999984741211,194,8.11417293548584,62.8696403503418,19.542112350463867,0.48841699957847595,19.045000076293945,8.556215325370431e-4,2,0
84,621.5999755859375,11.600000381469727,109.4000015258789,219,8.094755172729492,62.414276123046875,18.85155487060547,0.5137029886245728,18.5902156829834,8.999182027764618e-4,2,0
85,581.79998779296875,9.800000190734863,92.9000015258789,252,8.05383014678955,61.88262176513672,18.22919464111328,0.5324919819831848,18.7052001953125,9.328332380391657e-4,2,0
86,570.4000244140625,8.600000381469727,88,288,8.08240032196045,61.26970291137695,17.811229705810547,0.5442690253257751,17.906391143798828,9.534645359963179e-4,2,0
87,455.3999938964844,10.100000381469727,73.0999984741211,306,8.18545913696289,60.439266204833984,17.497173309326172,0.5393099784851074,16.955917358398438,9.447772172279656e-4,2,0
88,522.79998779296875,5.699999809265137,72.9000015258789,339,8.392160415649414,60.093509674072266,17.20629119873047,0.5419819951057434,16.740644454956055,9.49458044487983e-4,2,0
89,497.70001220703125,8,67.5999984741211,355,8.556107521057129,59.82403564453125,17.13378143310547,0.5471529960632324,17.285377502441406,9.585167863406241e-4,2,0
90,524.5,7.5,76.69999694824219,361,8.630677223205566,60.083343505859375,16.999746322631836,0.5531200170516968,17.311878204345703,9.69749700743705e-4,2,0
91,613.9000244140625,7.400000095367432,113.19999694824219,348,8.526664733886719,60.35908889770508,16.561649322509766,0.5692729949951172,17.005983352661133,9.98069648630917e-4,2,0
92,660.5,7.5,109,345,8.53454303741455,60.75547790527344,16.34583854675293,0.587073028087616,16.978229522705078,0.0010292773367837071,2,0
93,760.79998779296875,9,122.4000015258789,327,8.630754470825195,60.76017761230469,16.192819595336914,0.5969930291175842,17.067907333374023,0.001046669320203364,2,0
94,766.29998779296875,6.300000190734863,146.1999969482422,446,8.593396186828613,60.87202453613281,15.975385665893555,0.6006240248680115,16.970016479492188,0.001053035375662148,2,0
95,770.9000244140625,9.100000381469727,155.10000610351562,317,8.624999046325684,61.200477600097656,15.75817584991455,0.6013450026512146,16.871891021728516,0.0010542995296418667,2,1
96,727.70001220703125,7.400000095367432,117,338,8.752260208129883,61.23176956176758,15.819499969482422,0.6049180030822754,16.546194076538086,0.001060563838109374,2,1
97,701.0999755859375,8.899999618530273,106.4000015258789,383,8.834417343139648,61.009185791015625,15.984829902648926,0.6088460087776184,16.816679000854492,0.0010674505028873682,2,1
98,653.9000244140625,6.699999809265137,86.5999984741211,420,8.933932304382324,60.745445251464844,16.305622100830078,0.6152049899101257,17.077449798583984,0.00107859936542809,2,1
99,631.5,8.600000381469727,91.4000015258789,413,8.986602783203125,60.55464172363281,16.631799697875977,0.6194999814033508,17.120141983032227,0.0010861294576898217,2,1
77,494.20001220703125,9.5,138.1999969482422,125,3.4364218711853027,66.61957550048828,18.72812843322754,2.425196886062622,10.919447898864746,0.021383011713624,4,0
78,552.0999755859375,9.399999618530273,162.89999389648438,129,3.457415819168091,66.4878158569336,18.489192962646484,2.515317916870117,11.591407775878906,0.02217761054635048,4,0
79,593,8.899999618530273,175.6999969482422,146,3.4734420776367188,66.49958038330078,18.284849166870117,2.6355700492858887,11.8046875,0.02323787473142147,4,0
80,650.9000244140625,10.300000190734863,193.60000610351562,139,3.5928094387054443,66.15735626220703,18.09280014038086,2.737773895263672,11.59430980682373,0.024119658395648003,4,0
81,575.79998779296875,8.100000381469727,177.60000610351562,160,3.5576329231262207,66.357177734375,17.99498748779297,2.810127019882202,11.681167602539062,0.024757083505392075,4,0
82,517,8.300000190734863,158.60000610351562,184,3.5881261825561523,66.18364715576172,17.79726791381836,2.889864921569824,11.295239448547363,0.025459572672843933,4,0
83,494.20001220703125,7.199999809265137,132.39999389648438,209,3.622586965560913,65.86686706542969,17.581329345703125,2.968928098678589,11.654000282287598,0.026156112551689148,4,0
84,516.0999755859375,7.800000190734863,131.10000610351562,223,3.644695997238159,65.58672332763672,17.307153701782227,3.0671420097351074,12.356715202331543,0.027021374553442,4,0
85,602.5,8,146.5,247,3.6738405227661133,65.3399429321289,17.026103973388672,3.183535099029541,12.786208152770996,0.02804678864777088,4,0
86,658.29998779296875,9.300000190734863,169.1999969482422,256,3.728060245513916,65.11161804199219,16.7382755279541,3.3082621097564697,13.146866798400879,0.029145628213882446,4,0
87,612.5999755859375,7.5,138.39999389648438,268,3.784641981124878,64.777740478515625,16.450660705566406,3.4371020793914795,13.269009590148926,0.030280701816082,4,0
88,610.0999755859375,8.5,137,307,3.844388008117676,64.44434356689453,16.156635284423828,3.5351788997650146,13.299389839172363,0.031144756823778152,4,0
89,599.5999755859375,6.699999809265137,139,328,3.9032890796661377,63.91224670410156,15.895169258117676,3.622175931930542,13.30410385131836,0.03191119432449341,4,0
90,652.4000244140625,7.699999809265137,160.89999389648438,350,3.9642505645751953,64.84598541259766,15.651569366455078,3.67905592918396,13.114782333374023,0.03237408772110939,4,0
91,670.70001220703125,7.800000190734863,165.6999969482422,375,4.0262131690979,64.48261260986328,15.326172828674316,3.7623939514160156,12.838553428649902,0.03310742601752281,4,0
92,670.79998779296875,8.100000381469727,153.10000610351562,396,4.067532062530518,64.29301452636719,15.064024925231934,3.867332935333252,12.87300968170166,0.034030843526124954,4,0
93,715,8.600000381469727,162.89999389648438,409,4.107061862945557,64.026153564453125,14.840147972106934,3.9933900833129883,12.922883987426758,0.03514008969068527,4,0
94,703.0999755859375,10.5,162,430,4.161120414733887,64.19139099121094,14.632479667663574,4.147561073303223,13.288127899169922,0.03649672865867615,4,0
95,713.5,10.399999618530273,173.8000030517578,459,4.210515022277832,64.04898834228516,14.524526596069336,4.306908130645752,13.494635581970215,0.03789890930056572,4,1
96,631.5,8.5,167.8000030517578,473,4.258864879608154,63.88957977294922,14.441640853881836,4.432308197021484,13.72298526763916,0.03900237753987312,4,1
97,623.70001220703125,8.199999809265137,165.6999969482422,479,4.313578128814697,64.03395080566406,14.378673553466797,4.552206993103027,14.146379470825195,0.040057435631752014,4,1
98,577.9000244140625,8.100000381469727,165.1999969482422,484,4.317078113555908,63.87193298339844,14.361543655395508,4.667276859283447,14.74526309967041,0.04106999933719635,4,1
99,551.20001220703125,8,152.5,507,4.343523979187012,63.80435562133789,14.366540908813477,4.778332233428955,15.05345344543457,0.04204723611474037,4,1
77,322.8999938964844,8.800000190734863,83.19999694824219,115,5.325915336608887,59.49732971191406,17.295846939086914,2.209009885787964,9.321480751037598,0.042525939643383026,5,0
78,344.1000061035156,9.100000381469727,80,111,5.294711589813232,59.4907112121582,17.098556518554688,2.2431249618530273,9.945752143859863,0.04318269342184067,5,0
79,366.20001220703125,9.100000381469727,74.5999984741211,115,5.256688117980957,59.472557067871094,16.90199851989746,2.2713348865509033,9.724736213684082,0.043725769966840744,5,0
80,335.20001220703125,9.199999809265137,80.9000015258789,132,5.300999641418457,59.408721923828125,16.777849197387695,2.2887380123138428,9.171473503112793,0.04394827038049698,5,0
81,310.29998779296875,9.100000381469727,77.4000015258789,128,5.3630852699279785,59.39111328125,16.70276641845703,2.2931950092315674,9.386143684387207,0.044033851474523544,5,0
82,324.70001220703125,8.199999809265137,78.80000305175781,143,5.39668083190918,59.340171813964844,16.573957443237305,2.294261932373047,9.238463401794434,0.044054340571165085,5,0
83,297.70001220703125,7.599999904632568,69.30000305175781,166,5.412155628204346,59.312442779541016,16.41476058959961,2.3057539463043213,9.47599983215332,0.044275008141994476,5,0
84,321.3999938964844,7.5,67.5999984741211,179,5.42996883392334,59.300601959228516,16.234512329101562,2.3197739124298096,10.127039909362793,0.044544223695993423,5,0
85,347.6000061035156,7.900000095367432,68.5,188,5.448843955993652,59.188480377197266,16.04804229736328,2.3270440101623535,10.430463790893555,0.04468381777405739,5,0
86,394.79998779296875,8.100000381469727,79.69999694824219,195,5.453925609588623,59.12255096435547,15.810273170471191,2.3319900035858154,10.666205406188965,0.044778794050216675,5,0
87,412,7.599999904632568,79.0999984741211,198,5.468931198120117,59.0803108215332,15.593083381652832,2.3423590660095215,10.685367584228516,0.04497789591550827,5,0
88,422.70001220703125,8.699999809265137,84.0999984741211,227,5.485952377319336,58.94504165649414,15.357942581176758,2.3426380157470703,10.959471702575684,0.04498325660824776,5,0
89,473.70001220703125,8.399999618530273,110.5999984741211,230,5.507786750793457,58.81361389160156,15.121376037597656,2.3463869094848633,11.091838836669922,0.045055244117975235,5,0
90,532.20001220703125,10.300000190734863,113.19999694824219,261,5.545241355895996,61.01876449584961,14.935036659240723,2.3543429374694824,11.055858612060547,0.04521062225103378,5,0
91,593.29998779296875,11.100000381469727,135.60000610351562,277,5.603151321411133,60.954559326171875,14.807568550109863,2.370666027069092,11.151405334472656,0.04552407190203667,5,0
92,576.5,10.800000190734863,125.5,317,5.6603779792785645,60.80523681640625,14.68970775604248,2.3940980434417725,11.661749839782715,0.045974038541316986,5,0
93,593.29998779296875,10.199999809265137,124.9000015258789,340,5.731630802154541,60.91961669921875,14.565694808959961,2.4237430095672607,11.709555625915527,0.04654331132769585,5,0
94,595.0999755859375,12,128.6999969482422,327,5.748988628387451,61.006771087646484,14.455123901367188,2.4506049156188965,11.927999496459961,0.04705914855003357,5,0
95,553.20001220703125,10.399999618530273,125.69999694824219,345,5.777742385864258,60.96267318725586,14.39695930480957,2.480120897293091,12.129083633422852,0.04762594401836395,5,0
96,524,9,114,361,5.835659980773926,60.963016510009766,14.3688383102417,2.5048580169677734,12.345669746398926,0.048100970685482025,5,1
97,526.9000244140625,9.899999618530273,111.5,357,5.884809494018555,61.04880142211914,14.306061744689941,2.5240070819854736,12.561588287353516,0.0484686903655529,5,1
98,490.20001220703125,7.900000095367432,96.19999694824219,392,5.9173383712768555,61.09907531738281,14.25316047668457,2.5382020473480225,12.98741626739502,0.04874127730727196,5,1
99,425.20001220703125,5.599999904632568,79.30000305175781,415,5.96192741394043,61.211395263671875,14.175386428833008,2.55137300491333,13.295333862304688,0.04899420216679573,5,1
77,706,11.5,287,85,5.01166296005249,65.51936340332031,18.788349151611328,22.352401733398438,14.089080810546875,0.1429538130760193,6,0
78,742.9000244140625,11.699999809265137,306.1000061035156,80,5.1605401039123535,65.27906799316406,18.63813591003418,22.835962295532227,14.696304321289062,0.14604641497135162,6,0
79,811.0999755859375,13,333.79998779296875,88,5.299741744995117,64.99981689453125,18.491748809814453,23.256887435913086,14.880711555480957,0.14873841404914856,6,0
80,893.5999755859375,14.5,384.20001220703125,93,5.594303607940674,64.43827056884766,18.38396644592285,23.800800323486328,14.543061256408691,0.1522773653268814,6,0
81,863,13,388.20001220703125,98,5.764122009277344,64.164764404296875,18.330188751220703,24.28593635559082,14.472679138183594,0.15538127720355988,6,0
82,814.70001220703125,11.199999809265137,372.1000061035156,114,5.955957412719727,63.594181060791016,18.204891204833984,24.82000732421875,14.214767456054688,0.1587982475757599,6,0
83,772.5999755859375,10.5,340.8999938964844,135,6.108491897583008,63.02439498901367,18.008028030395508,25.360023498535156,14.491000175476074,0.1622532606124878,6,0
84,763.4000244140625,10.600000381469727,327.5,150,6.266547679901123,62.473785400390625,17.793893814086914,25.844388961791992,15.273992538452148,0.1653522402048111,6,0
85,765.29998779296875,10.5,327.70001220703125,162,6.419227123260498,61.972599029541016,17.584184646606445,26.441112518310547,15.657733917236328,0.1691700518131256,6,0
86,920.5,11.300000190734863,342.8999938964844,181,6.571936130523682,61.43210220336914,17.35141372680664,27.10224151611328,16.02385139465332,0.17339996993541718,6,0
87,918,10.600000381469727,301.29998779296875,212,6.712570667266846,60.9608268737793,17.13269805908203,27.77715301513672,16.334123611450195,0.17771804332733154,6,0
88,929.79998779296875,10.399999618530273,305.79998779296875,231,6.850673198699951,60.54551696777344,16.927919387817383,28.464252471923828,16.598346710205078,0.1821141093969345,6,0
89,977.70001220703125,10.899999618530273,331.79998779296875,257,6.997949123382568,60.141868591308594,16.784927368164062,29.21816062927246,16.674293518066406,0.1869376003742218,6,0
90,1045.199951171875,11.899999618530273,377,283,7.156203746795654,60.5382080078125,16.61046600341797,29.950111389160156,16.679418563842773,0.19202111661434174,6,0
91,1089.9000244140625,12.699999809265137,411.29998779296875,311,7.265850067138672,59.86163330078125,16.228721618652344,30.414113998413086,16.099544525146484,0.19499601423740387,6,0
92,1119.699951171875,12.699999809265137,424.1000061035156,318,7.394205570220947,59.4058723449707,15.903898239135742,30.875919342041016,16.132619857788086,0.19795683026313782,6,0
93,1077.800048828125,13.100000381469727,405.1000061035156,339,7.5251851081848145,58.840946197509766,15.591143608093262,31.147207260131836,15.796703338623047,0.1996961534023285,6,0
94,1013,11.800000190734863,356.79998779296875,368,7.618952751159668,58.34013748168945,15.291322708129883,31.31717872619629,15.773856163024902,0.20078590512275696,6,0
95,966,11.199999809265137,331.20001220703125,384,7.7149128913879395,57.91899490356445,15.083773612976074,31.4935245513916,16.020383834838867,0.20191651582717896,6,0
96,862.70001220703125,9.100000381469727,295.6000061035156,416,7.803103446960449,57.64225387573242,14.951960563659668,31.78082847595215,16.23250389099121,0.20375852286815643,6,0
97,798.29998779296875,8,252.5,446,7.9072418212890625,57.71132278442383,14.880571365356445,32.217708587646484,16.606781005859375,0.20655952394008636,6,0
98,703.70001220703125,6.599999904632568,210.60000610351562,475,8.000757217407227,57.91366195678711,14.872556686401367,32.68279266357422,17.269304275512695,0.20954135060310364,6,0
99,627.20001220703125,6,181.10000610351562,483,8.089670181274414,58.149757385253906,14.915359497070312,33.14512252807617,17.8538875579834,0.212505504488945,6,0
77,511.8999938964844,6.300000190734863,170.6999969482422,87,2.0266366004943848,72.37897491455078,20.018159866333008,2.6961419582366943,12.44014835357666,0.02598290517926216,8,0
78,498,7.300000190734863,159.1999969482422,89,2.081794261932373,72.41429138183594,19.80794906616211,2.7667479515075684,13.047592163085938,0.026663338765501976,8,0
79,522.0999755859375,5.800000190734863,157,93,2.1150949001312256,72.4913101196289,19.575998306274414,2.849234104156494,13.165711402893066,0.02745826169848442,8,0
80,528.5999755859375,6.900000095367432,160.10000610351562,90,2.2071621417999268,72.37984466552734,19.345895767211914,2.9088029861450195,13.06808090209961,0.028078604489564896,8,0
81,531.70001220703125,8.100000381469727,159.5,96,2.2543439865112305,72.38008880615234,19.039287567138672,2.9778950214385986,13.306535720825195,0.02874554879963398,8,0
82,504.20001220703125,6,150.60000610351562,92,2.313976764678955,72.211212158203125,18.55973243713379,3.0615689754486084,13.35923957824707,0.029553251340985298,8,0
83,476.3999938964844,6.400000095367432,126.4000015258789,108,2.3689475059509277,71.8225326538086,18.046876907348633,3.1336278915405273,13.569999694824219,0.03024883382022381,8,0
84,457.79998779296875,5.800000190734863,114,109,2.4242055416107178,71.46875,17.527421951293945,3.1699869632720947,14.146208763122559,0.0305998083204031,8,0
85,471,5.800000190734863,124.19999694824219,104,2.491743564605713,71.0928726196289,17.11547088623047,3.208717107772827,14.275216102600098,0.03097366727888584,8,0
86,523.5999755859375,7,144.8000030517578,103,2.547748327255249,70.60625457763672,16.64706802368164,3.2374470233917236,14.336748123168945,0.03125099837779999,8,0
87,467.5,5.800000190734863,118.80000305175781,115,2.5992507934570312,70.12351989746094,16.224124908447266,3.2604780197143555,14.397708892822266,0.0314733125269413,8,0
88,472.6000061035156,5.699999809265137,98.80000305175781,145,2.643702507019043,69.71968078613281,15.818410873413086,3.2622809410095215,14.553970336914062,0.031490717083215714,8,0
89,471.3999938964844,4.400000095367432,90,174,2.6987128257751465,69.41889953613281,15.471114158630371,3.2758209705352783,14.894043922424316,0.03162141889333725,8,0
90,526,4.199999809265137,90.5999984741211,207,2.7509925365448,70.51214599609375,15.200090408325195,3.3038620948791504,15.013686180114746,0.03185059502720833,8,0
91,559.29998779296875,5.900000095367432,107.4000015258789,209,2.7983109951019287,70.54010009765625,14.877833366394043,3.3675670623779297,14.975996971130371,0.032464735209941864,8,0
92,578.79998779296875,6.199999809265137,120.5,249,2.8296284675598145,70.58758544921875,14.656899452209473,3.4599950313568115,15.22736930847168,0.033355776220560074,8,0
93,567.29998779296875,5.800000190734863,116.69999694824219,256,2.879706382751465,70.76588439941406,14.460566520690918,3.5608839988708496,15.520414352416992,0.034328393638134,8,0
94,509.6000061035156,5.400000095367432,106.9000015258789,262,2.9205427169799805,70.96488189697266,14.28738021850586,3.653909921646118,15.790656089782715,0.03522520139813423,8,0
95,440.20001220703125,5.800000190734863,96.19999694824219,289,2.947571039199829,71.14049530029297,14.211726188659668,3.73806095123291,16.261709213256836,0.036036450415849686,8,0
96,404.5,4.699999809265137,98.19999694824219,292,2.97302508354187,71.19719696044922,14.178815841674805,3.812716007232666,16.65668487548828,0.036756157875061035,8,0
97,363.20001220703125,4,83.30000305175781,322,3.003525972366333,71.19139862060547,14.200729370117188,3.8912930488586426,17.35757064819336,0.037513673305511475,8,0
98,377.8999938964844,4.599999904632568,81.5,342,3.0584280490875244,71.093231201171875,14.237659454345703,3.9689669609069824,18.242015838623047,0.03826247900724411,8,0
99,340.5,4.599999904632568,75.30000305175781,357,3.0949676036834717,71.19783782958984,14.238561630249023,4.056132793426514,18.856733322143555,0.03910279646515846,8,0
77,282.29998779296875,4.199999809265137,129.5,62,2.625868558883667,69.831146240234375,17.536609649658203,3.085721969604492,14.322528839111328,0.634661078453064,9,0
78,315,4.199999809265137,154.8000030517578,53,2.6866095066070557,69.85175323486328,17.4405460357666,3.0916290283203125,14.85215950012207,0.6358759999275208,9,0
79,414.20001220703125,4.199999809265137,193.3000030517578,70,2.7599925994873047,69.8198013305664,17.33736801147461,3.095913887023926,15.05221176147461,0.6367573142051697,9,0
80,412.5,4.699999809265137,218,69,2.8780274391174316,69.61650848388672,17.24053955078125,3.1131739616394043,15.038750648498535,0.6389930248260498,9,0
81,448.1000061035156,5.400000095367432,246.10000610351562,68,2.9874019622802734,69.48973846435547,17.183530807495117,3.1288390159606934,15.196039199829102,0.6422083377838135,9,0
82,399.5,5.199999809265137,208.5,95,3.083772897720337,69.11451721191406,16.991811752319336,3.139012098312378,15.379895210266113,0.644296407699585,9,0
83,375,4.099999904632568,200.60000610351562,114,3.1720151901245117,68.6565933227539,16.760263442993164,3.1623430252075195,15.798999786376953,0.6490852236747742,9,0
84,393.79998779296875,3.9000000953674316,190.5,114,3.2614858150482178,68.2303237915039,16.472082138061523,3.180022954940796,16.859220504760742,0.6527140736579895,9,0
85,402,3.799999952316284,190,119,3.3486008644104004,67.74602508544922,16.171142578125,3.2011280059814453,17.37453842163086,0.6570459604263306,9,0
86,425.79998779296875,4.599999904632568,192.1999969482422,127,3.4354848861694336,67.21826171875,15.879365921020508,3.2237370014190674,18.214542388916016,0.6616865992546082,9,0
87,419,4.900000095367432,178.10000610351562,135,3.5237064361572266,66.72660064697266,15.539875984191895,3.247291088104248,19.201913833618164,0.6665211319923401,9,0
88,455.3999938964844,5.400000095367432,187.60000610351562,144,3.617497682571411,66.25659942626953,15.222230911254883,3.271958112716675,20.21389389038086,0.6715841889381409,9,0
89,511.79998779296875,5.900000095367432,214.8000030517578,146,3.704990863800049,65.67208099365234,14.875849723815918,3.2834091186523438,20.714990615844727,0.6739345192909241,9,0
90,553.70001220703125,5.099999904632568,234.8000030517578,194,3.7900235652923584,67.24412536621094,14.534565925598145,3.2890560626983643,20.372833251953125,0.6788557171821594,9,0
91,539.70001220703125,5.699999809265137,224.39999389648438,238,3.877985954284668,66.6134033203125,14.128667831420898,3.288640022277832,19.636852264404297,0.6787698268890381,9,0
92,495.29998779296875,5.099999904632568,210.89999389648438,263,3.9494693279266357,66.03352355957031,13.758241653442383,3.2749969959259033,20.330848693847656,0.6759539842605591,9,0
93,456.20001220703125,6.300000190734863,196.6999969482422,268,4.025792121887207,65.46113586425781,13.459757804870605,3.272325038909912,20.39577865600586,0.6754024624824524,9,0
94,455.5,6.599999904632568,187.8000030517578,320,4.081422328948975,65.08692932128906,13.177643775939941,3.268346071243286,20.51750373840332,0.6745812296867371,9,0
95,405.8999938964844,4.599999904632568,163.1999969482422,321,4.1329522132873535,64.80254364013672,12.968299865722656,3.2652928829193115,20.89333724975586,0.6739510893821716,9,0
96,412,4.800000190734863,169.60000610351562,318,4.208807468414307,64.6881103515625,12.819993019104004,3.2670300006866455,21.254718780517578,0.6743095517158508,9,0
97,390.8999938964844,3.799999952316284,152.89999389648438,314,4.299476623535156,64.64515686035156,12.725049018859863,3.2685139179229736,22.11939811706543,0.6746159195899963,9,0
98,366.29998779296875,4.099999904632568,133.8000030517578,397,4.391970634460449,64.35552215576172,12.73139762878418,3.2725629806518555,23.133071899414062,0.6754515767097473,9,0
99,345.6000061035156,3.299999952316284,123.5,372,4.480762004852295,64.138946533203125,12.770506858825684,3.2820310592651367,23.646713256835938,0.6774057745933533,9,0
77,382.1000061035156,6,157,118,5.746930122375488,64.15755462646484,18.57512855529785,0.5918290019035339,13.00897216796875,0.2986019253730774,10,0
78,440.70001220703125,6.699999809265137,145.5,120,5.840172290802002,64.1025161743164,18.420854568481445,0.59477698802948,13.229423522949219,0.3000892996788025,10,0
79,537.29998779296875,5.699999809265137,129.39999389648438,173,5.939507484436035,63.96815490722656,18.253662109375,0.5949820280075073,13.101227760314941,0.3001927435398102,10,0
80,474.79998779296875,6.900000095367432,137,181,6.039645671844482,63.209110260009766,17.9957275390625,0.5949190258979797,13.060827255249023,0.30792906880378723,10,0
81,509,6.699999809265137,141.10000610351562,183,6.12362003326416,63.02655792236328,17.87335205078125,0.5959709882736206,13.012807846069336,0.3084736168384552,10,0
82,559.79998779296875,5.300000190734863,122.4000015258789,208,6.17138671875,62.568931579589844,17.692476272583008,0.5991359949111938,13.134263038635254,0.3101118206977844,10,0
83,453.1000061035156,4.099999904632568,115.30000305175781,250,6.2154059410095215,62.10417556762695,17.444232940673828,0.6054149866104126,13.529000282287598,0.3133618235588074,10,0
84,435.70001220703125,4.099999904632568,116,273,6.255917549133301,61.666969299316406,17.148828506469727,0.6115170121192932,14.20854377746582,0.31652018427848816,10,0
85,433.29998779296875,4.800000190734863,124.30000305175781,263,6.296459197998047,61.20520782470703,16.85875701904297,0.6182839870452881,14.8678560256958,0.3200227618217468,10,0
86,427,4.900000095367432,124.19999694824219,281,6.340459823608398,60.80499267578125,16.537302017211914,0.6275569796562195,15.253928184509277,0.32482245564460754,10,0
87,430.70001220703125,5.099999904632568,122.5,311,6.4046711921691895,60.48524475097656,16.212398529052734,0.6369569897651672,15.727240562438965,0.3296878933906555,10,0
88,451.70001220703125,5.199999809265137,118.80000305175781,326,6.478222846984863,60.15024948120117,15.856760025024414,0.6475849747657776,16.260704040527344,0.33518892526626587,10,0
89,556.5,5.099999904632568,138.8000030517578,331,6.55451774597168,59.82942199707031,15.518516540527344,0.6582329869270325,16.80678939819336,0.34070032835006714,10,0
90,655.20001220703125,5,164.8000030517578,333,6.635100364685059,61.46356964111328,15.209031105041504,0.6690629720687866,16.48663330078125,0.34223172068595886,10,0
91,714.29998779296875,5.400000095367432,214.6999969482422,323,6.794318675994873,61.0050048828125,14.924724578857422,0.680495023727417,16.332002639770508,0.34807929396629333,10,0
